2020-04-15T19:59:17.471651_0,2,1487,10-1-2019
2020-04-15T19:59:17.471651_1,2,1346,10-1-2019
2020-04-15T19:59:17.471651_2,3,1636,10-1-2019
2020-04-15T19:59:17.471651_3,3,1549,10-1-2019
2020-04-15T19:59:17.471651_4,3,1697,10-1-2019
2020-04-15T19:59:17.471651_5,3,1307,10-1-2019
2020-04-15T19:59:17.471651_6,3,1087,10-1-2019
2020-04-15T19:59:17.471651_7,2,1884,10-1-2019
2020-04-15T19:59:17.471651_8,3,1251,10-1-2019
2020-04-15T19:59:17.471651_9,1,1506,10-2-2019
2020-04-15T19:59:17.471651_10,3,1366,10-2-2019
2020-04-15T19:59:17.471651_11,2,1222,10-2-2019
2020-04-15T19:59:17.471651_12,2,1371,10-2-2019
2020-04-15T19:59:17.471651_13,3,1967,10-2-2019
2020-04-15T19:59:17.471651_14,2,1625,10-2-2019
2020-04-15T19:59:17.471651_15,3,1460,10-2-2019
2020-04-15T19:59:17.471651_16,1,1085,10-2-2019
2020-04-15T19:59:17.472649_17,1,1886,10-2-2019
2020-04-15T19:59:17.472649_18,1,1570,10-2-2019
2020-04-15T19:59:17.472649_19,3,1973,10-2-2019
2020-04-15T19:59:17.472649_20,3,1134,10-2-2019
2020-04-15T19:59:17.472649_21,2,1632,10-3-2019
2020-04-15T19:59:17.472649_22,2,1336,10-3-2019
2020-04-15T19:59:17.472649_23,3,1207,10-3-2019
2020-04-15T19:59:17.472649_24,3,1234,10-3-2019
2020-04-15T19:59:17.472649_25,1,1277,10-3-2019
2020-04-15T19:59:17.472649_26,2,1232,10-3-2019
2020-04-15T19:59:17.472649_27,1,1792,10-3-2019
2020-04-15T19:59:17.472649_28,1,1568,10-3-2019
2020-04-15T19:59:17.472649_29,2,1454,10-3-2019
2020-04-15T19:59:17.472649_30,3,1900,10-3-2019
2020-04-15T19:59:17.472649_31,3,1250,10-3-2019
2020-04-15T19:59:17.472649_32,1,1406,10-3-2019
2020-04-15T19:59:17.472649_33,3,1540,10-4-2019
2020-04-15T19:59:17.472649_34,3,1013,10-4-2019
2020-04-15T19:59:17.472649_35,3,1701,10-4-2019
2020-04-15T19:59:17.472649_36,3,1898,10-4-2019
2020-04-15T19:59:17.472649_37,1,1765,10-4-2019
2020-04-15T19:59:17.472649_38,2,1310,10-4-2019
2020-04-15T19:59:17.472649_39,3,1942,10-4-2019
2020-04-15T19:59:17.472649_40,3,1361,10-4-2019
2020-04-15T19:59:17.472649_41,3,1513,10-4-2019
2020-04-15T19:59:17.472649_42,2,1452,10-4-2019
2020-04-15T19:59:17.472649_43,1,1335,10-4-2019
2020-04-15T19:59:17.472649_44,1,1589,10-4-2019
2020-04-15T19:59:17.473647_45,2,1580,10-5-2019
2020-04-15T19:59:17.473647_46,3,1013,10-5-2019
2020-04-15T19:59:17.473647_47,1,1298,10-5-2019
2020-04-15T19:59:17.473647_48,2,1620,10-5-2019
2020-04-15T19:59:17.473647_49,3,1522,10-5-2019
2020-04-15T19:59:17.473647_50,2,1865,10-5-2019
2020-04-15T19:59:17.473647_51,3,1636,10-5-2019
2020-04-15T19:59:17.473647_52,3,1509,10-5-2019
2020-04-15T19:59:17.473647_53,2,1134,10-5-2019
2020-04-15T19:59:17.473647_54,2,1164,10-5-2019
2020-04-15T19:59:17.473647_55,3,1701,10-5-2019
2020-04-15T19:59:17.473647_56,2,1222,10-5-2019
2020-04-15T19:59:17.473647_57,2,1684,10-5-2019
2020-04-15T19:59:17.473647_58,2,1881,10-5-2019
2020-04-15T19:59:17.473647_59,2,1361,10-5-2019
2020-04-15T19:59:17.473647_60,1,1371,10-5-2019
2020-04-15T19:59:17.473647_61,1,1194,10-5-2019
2020-04-15T19:59:17.473647_62,1,1087,10-5-2019
2020-04-15T19:59:17.473647_63,2,1282,10-5-2019
2020-04-15T19:59:17.473647_64,3,1030,10-5-2019
2020-04-15T19:59:17.473647_65,1,1625,10-5-2019
2020-04-15T19:59:17.473647_66,1,1406,10-5-2019
2020-04-15T19:59:17.473647_67,2,1595,10-5-2019
2020-04-15T19:59:17.473647_68,1,1792,10-6-2019
2020-04-15T19:59:17.473647_69,1,1413,10-6-2019
2020-04-15T19:59:17.473647_70,3,1549,10-6-2019
2020-04-15T19:59:17.473647_71,1,1881,10-6-2019
2020-04-15T19:59:17.473647_72,1,1368,10-6-2019
2020-04-15T19:59:17.473647_73,2,1636,10-6-2019
2020-04-15T19:59:17.473647_74,1,1761,10-6-2019
2020-04-15T19:59:17.473647_75,3,1368,10-6-2019
2020-04-15T19:59:17.473647_76,1,1997,10-6-2019
2020-04-15T19:59:17.473647_77,2,1522,10-6-2019
2020-04-15T19:59:17.473647_78,1,1520,10-6-2019
2020-04-15T19:59:17.473647_79,2,1134,10-6-2019
2020-04-15T19:59:17.473647_80,3,1595,10-6-2019
2020-04-15T19:59:17.473647_81,1,1549,10-6-2019
2020-04-15T19:59:17.473647_82,1,1706,10-6-2019
2020-04-15T19:59:17.473647_83,2,1289,10-6-2019
2020-04-15T19:59:17.473647_84,3,1010,10-6-2019
2020-04-15T19:59:17.473647_85,1,1134,10-6-2019
2020-04-15T19:59:17.473647_86,1,1331,10-6-2019
2020-04-15T19:59:17.473647_87,1,1282,10-6-2019
2020-04-15T19:59:17.473647_88,2,1406,10-6-2019
2020-04-15T19:59:17.473647_89,1,1798,10-6-2019
2020-04-15T19:59:17.473647_90,2,1701,10-6-2019
2020-04-15T19:59:17.473647_91,2,1928,10-7-2019
2020-04-15T19:59:17.473647_92,2,1061,10-7-2019
2020-04-15T19:59:17.473647_93,1,1997,10-7-2019
2020-04-15T19:59:17.473647_94,3,1684,10-7-2019
2020-04-15T19:59:17.474647_95,2,1509,10-7-2019
2020-04-15T19:59:17.474647_96,2,1489,10-7-2019
2020-04-15T19:59:17.474647_97,3,1580,10-7-2019
2020-04-15T19:59:17.474647_98,2,1660,10-7-2019
2020-04-15T19:59:17.474647_99,3,1333,10-7-2019
2020-04-15T19:59:17.474647_100,1,1972,10-7-2019
2020-04-15T19:59:17.474647_101,2,1331,10-7-2019
2020-04-15T19:59:17.474647_102,2,1335,10-8-2019
2020-04-15T19:59:17.474647_103,1,1346,10-8-2019
2020-04-15T19:59:17.474647_104,2,1307,10-8-2019
2020-04-15T19:59:17.474647_105,3,1371,10-8-2019
2020-04-15T19:59:17.474647_106,3,1222,10-8-2019
2020-04-15T19:59:17.474647_107,1,1414,10-8-2019
2020-04-15T19:59:17.474647_108,1,1967,10-8-2019
2020-04-15T19:59:17.474647_109,1,1942,10-8-2019
2020-04-15T19:59:17.474647_110,2,1992,10-8-2019
2020-04-15T19:59:17.474647_111,3,1595,10-8-2019
2020-04-15T19:59:17.474647_112,2,1900,10-8-2019
2020-04-15T19:59:17.474647_113,3,1675,10-8-2019
2020-04-15T19:59:17.474647_114,1,1085,10-9-2019
2020-04-15T19:59:17.474647_115,1,1194,10-9-2019
2020-04-15T19:59:17.474647_116,3,1625,10-9-2019
2020-04-15T19:59:17.474647_117,2,1580,10-9-2019
2020-04-15T19:59:17.474647_118,3,1367,10-9-2019
2020-04-15T19:59:17.474647_119,3,1385,10-9-2019
2020-04-15T19:59:17.474647_120,2,1164,10-9-2019
2020-04-15T19:59:17.474647_121,1,1620,10-9-2019
2020-04-15T19:59:17.474647_122,2,1568,10-9-2019
2020-04-15T19:59:17.474647_123,1,1142,10-9-2019
2020-04-15T19:59:17.474647_124,2,1511,10-10-2019
2020-04-15T19:59:17.474647_125,3,1207,10-10-2019
2020-04-15T19:59:17.474647_126,1,1406,10-10-2019
2020-04-15T19:59:17.474647_127,2,1061,10-10-2019
2020-04-15T19:59:17.474647_128,2,1030,10-10-2019
2020-04-15T19:59:17.474647_129,3,1333,10-10-2019
2020-04-15T19:59:17.474647_130,3,1928,10-10-2019
2020-04-15T19:59:17.474647_131,1,1310,10-10-2019
2020-04-15T19:59:17.474647_132,1,1331,10-11-2019
2020-04-15T19:59:17.474647_133,2,1413,10-11-2019
2020-04-15T19:59:17.474647_134,1,1589,10-11-2019
2020-04-15T19:59:17.474647_135,2,1010,10-11-2019
2020-04-15T19:59:17.474647_136,3,1865,10-11-2019
2020-04-15T19:59:17.474647_137,1,1475,10-11-2019
2020-04-15T19:59:17.474647_138,3,1234,10-11-2019
2020-04-15T19:59:17.474647_139,1,1282,10-11-2019
2020-04-15T19:59:17.474647_140,2,1721,10-11-2019
2020-04-15T19:59:17.475646_141,1,1701,10-12-2019
