2020-04-15T19:59:10.986108_0,2,1511,09-1-2019
2020-04-15T19:59:10.986108_1,3,1886,09-1-2019
2020-04-15T19:59:10.986108_2,3,1513,09-1-2019
2020-04-15T19:59:10.986108_3,3,1346,09-1-2019
2020-04-15T19:59:10.986108_4,3,1765,09-1-2019
2020-04-15T19:59:10.986108_5,3,1222,09-1-2019
2020-04-15T19:59:10.986108_6,1,1792,09-1-2019
2020-04-15T19:59:10.986108_7,3,1513,09-1-2019
2020-04-15T19:59:10.986108_8,1,1650,09-1-2019
2020-04-15T19:59:10.986108_9,3,1422,09-1-2019
2020-04-15T19:59:10.986108_10,3,1413,09-1-2019
2020-04-15T19:59:10.986108_11,1,1721,09-1-2019
2020-04-15T19:59:10.986108_12,1,1487,09-1-2019
2020-04-15T19:59:10.986108_13,3,1509,09-1-2019
2020-04-15T19:59:10.986108_14,1,1307,09-1-2019
2020-04-15T19:59:10.986108_15,2,1361,09-1-2019
2020-04-15T19:59:10.986108_16,2,1520,09-1-2019
2020-04-15T19:59:10.986108_17,3,1013,09-1-2019
2020-04-15T19:59:10.986108_18,2,1798,09-1-2019
2020-04-15T19:59:10.986108_19,1,1164,09-1-2019
2020-04-15T19:59:10.986108_20,2,1540,09-1-2019
2020-04-15T19:59:10.986108_21,2,1298,09-1-2019
2020-04-15T19:59:10.986108_22,3,1335,09-1-2019
2020-04-15T19:59:10.986108_23,3,1898,09-2-2019
2020-04-15T19:59:10.986108_24,2,1856,09-2-2019
2020-04-15T19:59:10.986108_25,3,1142,09-2-2019
2020-04-15T19:59:10.986108_26,2,1489,09-2-2019
2020-04-15T19:59:10.986108_27,1,1520,09-2-2019
2020-04-15T19:59:10.986108_28,2,1010,09-2-2019
2020-04-15T19:59:10.986108_29,1,1636,09-2-2019
2020-04-15T19:59:10.986108_30,3,1923,09-2-2019
2020-04-15T19:59:10.986108_31,3,1361,09-2-2019
2020-04-15T19:59:10.986108_32,2,1452,09-3-2019
2020-04-15T19:59:10.986108_33,3,1336,09-3-2019
2020-04-15T19:59:10.986108_34,2,1310,09-3-2019
2020-04-15T19:59:10.986108_35,3,1335,09-3-2019
2020-04-15T19:59:10.986108_36,3,1765,09-3-2019
2020-04-15T19:59:10.986108_37,2,1509,09-3-2019
2020-04-15T19:59:10.986108_38,2,1402,09-3-2019
2020-04-15T19:59:10.986108_39,1,1289,09-3-2019
2020-04-15T19:59:10.986108_40,3,1333,09-3-2019
2020-04-15T19:59:10.986108_41,1,1650,09-4-2019
2020-04-15T19:59:10.986108_42,3,1101,09-4-2019
2020-04-15T19:59:10.986108_43,2,1282,09-4-2019
2020-04-15T19:59:10.987108_44,3,1414,09-4-2019
2020-04-15T19:59:10.987108_45,1,1292,09-4-2019
2020-04-15T19:59:10.987108_46,1,1164,09-4-2019
2020-04-15T19:59:10.987108_47,3,1511,09-4-2019
2020-04-15T19:59:10.987108_48,2,1589,09-4-2019
2020-04-15T19:59:10.987108_49,2,1087,09-4-2019
2020-04-15T19:59:10.987108_50,3,1406,09-4-2019
2020-04-15T19:59:10.987108_51,2,1272,09-5-2019
2020-04-15T19:59:10.987108_52,1,1100,09-5-2019
2020-04-15T19:59:10.987108_53,2,1232,09-5-2019
2020-04-15T19:59:10.987108_54,2,1413,09-5-2019
2020-04-15T19:59:10.987108_55,3,1522,09-5-2019
2020-04-15T19:59:10.987108_56,1,1701,09-5-2019
2020-04-15T19:59:10.987108_57,2,1684,09-5-2019
2020-04-15T19:59:10.987108_58,3,1487,09-5-2019
2020-04-15T19:59:10.987108_59,3,1460,09-5-2019
2020-04-15T19:59:10.987108_60,2,1595,09-5-2019
2020-04-15T19:59:10.987108_61,2,1251,09-5-2019
2020-04-15T19:59:10.987108_62,2,1660,09-5-2019
2020-04-15T19:59:10.987108_63,2,1385,09-6-2019
2020-04-15T19:59:10.987108_64,3,1620,09-6-2019
2020-04-15T19:59:10.987108_65,1,1506,09-6-2019
2020-04-15T19:59:10.987108_66,3,1454,09-6-2019
2020-04-15T19:59:10.987108_67,1,1855,09-6-2019
2020-04-15T19:59:10.987108_68,3,1307,09-6-2019
2020-04-15T19:59:10.987108_69,2,1973,09-6-2019
2020-04-15T19:59:10.987108_70,2,1277,09-6-2019
2020-04-15T19:59:10.987108_71,1,1368,09-6-2019
2020-04-15T19:59:10.987108_72,1,1331,09-6-2019
2020-04-15T19:59:10.987108_73,1,1013,09-6-2019
2020-04-15T19:59:10.987108_74,3,1761,09-6-2019
2020-04-15T19:59:10.987108_75,1,1336,09-7-2019
2020-04-15T19:59:10.987108_76,2,1385,09-7-2019
2020-04-15T19:59:10.987108_77,1,1721,09-7-2019
2020-04-15T19:59:10.987108_78,3,1335,09-7-2019
2020-04-15T19:59:10.987108_79,3,1513,09-7-2019
2020-04-15T19:59:10.987108_80,1,1164,09-7-2019
2020-04-15T19:59:10.987108_81,3,1884,09-7-2019
2020-04-15T19:59:10.987108_82,2,1013,09-7-2019
2020-04-15T19:59:10.987108_83,3,1402,09-7-2019
2020-04-15T19:59:10.987108_84,2,1292,09-7-2019
2020-04-15T19:59:10.987108_85,3,1589,09-7-2019
2020-04-15T19:59:10.987108_86,1,1886,09-7-2019
2020-04-15T19:59:10.987108_87,2,1900,09-7-2019
2020-04-15T19:59:10.987108_88,2,1925,09-7-2019
2020-04-15T19:59:10.987108_89,2,1282,09-7-2019
2020-04-15T19:59:10.987108_90,2,1701,09-7-2019
2020-04-15T19:59:10.987108_91,2,1074,09-7-2019
2020-04-15T19:59:10.987108_92,1,1865,09-7-2019
2020-04-15T19:59:10.987108_93,1,1232,09-7-2019
2020-04-15T19:59:10.987108_94,1,1513,09-7-2019
2020-04-15T19:59:10.987108_95,3,1475,09-7-2019
2020-04-15T19:59:10.987108_96,1,1568,09-7-2019
2020-04-15T19:59:10.987108_97,2,1765,09-7-2019
2020-04-15T19:59:10.988109_98,2,1142,09-8-2019
2020-04-15T19:59:10.988109_99,2,1371,09-8-2019
2020-04-15T19:59:10.988109_100,3,1589,09-8-2019
2020-04-15T19:59:10.988109_101,1,1222,09-8-2019
2020-04-15T19:59:10.988109_102,1,1310,09-8-2019
2020-04-15T19:59:10.988109_103,1,1701,09-8-2019
2020-04-15T19:59:10.988109_104,2,1865,09-8-2019
2020-04-15T19:59:10.988109_105,2,1087,09-8-2019
2020-04-15T19:59:10.988109_106,3,1294,09-8-2019
2020-04-15T19:59:10.988109_107,1,1660,09-8-2019
2020-04-15T19:59:10.988109_108,1,1452,09-8-2019
2020-04-15T19:59:10.988109_109,3,1886,09-8-2019
2020-04-15T19:59:10.988109_110,3,1511,09-8-2019
2020-04-15T19:59:10.988109_111,2,1346,09-8-2019
2020-04-15T19:59:10.988109_112,1,1406,09-8-2019
2020-04-15T19:59:10.988109_113,3,1454,09-8-2019
2020-04-15T19:59:10.988109_114,3,1272,09-8-2019
2020-04-15T19:59:10.988109_115,3,1200,09-8-2019
2020-04-15T19:59:10.988109_116,2,1292,09-8-2019
2020-04-15T19:59:10.988109_117,2,1513,09-8-2019
2020-04-15T19:59:10.988109_118,2,1460,09-8-2019
