2020-04-15T19:58:42.387017_0,1,1414,05-1-2019
2020-04-15T19:58:42.387017_1,2,1522,05-1-2019
2020-04-15T19:58:42.387017_2,3,1701,05-1-2019
2020-04-15T19:58:42.387017_3,1,1307,05-1-2019
2020-04-15T19:58:42.387017_4,2,1013,05-1-2019
2020-04-15T19:58:42.387017_5,3,1402,05-1-2019
2020-04-15T19:58:42.387017_6,3,1250,05-1-2019
2020-04-15T19:58:42.387017_7,1,1368,05-1-2019
2020-04-15T19:58:42.387017_8,1,1650,05-1-2019
2020-04-15T19:58:42.387017_9,1,1366,05-2-2019
2020-04-15T19:58:42.387017_10,2,1452,05-2-2019
2020-04-15T19:58:42.387017_11,3,1636,05-2-2019
2020-04-15T19:58:42.387017_12,2,1568,05-2-2019
2020-04-15T19:58:42.387017_13,2,1792,05-2-2019
2020-04-15T19:58:42.387017_14,3,1886,05-2-2019
2020-04-15T19:58:42.387017_15,1,1277,05-2-2019
2020-04-15T19:58:42.387017_16,3,1540,05-2-2019
2020-04-15T19:58:42.387017_17,1,1406,05-2-2019
2020-04-15T19:58:42.387017_18,3,1925,05-3-2019
2020-04-15T19:58:42.387017_19,2,1142,05-3-2019
2020-04-15T19:58:42.387017_20,3,1487,05-3-2019
2020-04-15T19:58:42.387017_21,1,1697,05-3-2019
2020-04-15T19:58:42.387017_22,2,1513,05-3-2019
2020-04-15T19:58:42.387017_23,3,1336,05-3-2019
2020-04-15T19:58:42.387017_24,3,1372,05-3-2019
2020-04-15T19:58:42.387017_25,1,1632,05-3-2019
2020-04-15T19:58:42.389016_26,1,1972,05-4-2019
2020-04-15T19:58:42.389016_27,2,1675,05-4-2019
2020-04-15T19:58:42.389016_28,3,1928,05-4-2019
2020-04-15T19:58:42.389016_29,2,1522,05-4-2019
2020-04-15T19:58:42.389016_30,1,1595,05-4-2019
2020-04-15T19:58:42.389016_31,3,1489,05-4-2019
2020-04-15T19:58:42.389016_32,1,1487,05-4-2019
2020-04-15T19:58:42.389016_33,2,1589,05-4-2019
2020-04-15T19:58:42.389016_34,1,1367,05-4-2019
2020-04-15T19:58:42.389016_35,2,1310,05-4-2019
2020-04-15T19:58:42.389016_36,1,1520,05-4-2019
2020-04-15T19:58:42.389016_37,3,1346,05-4-2019
2020-04-15T19:58:42.389016_38,1,1452,05-4-2019
2020-04-15T19:58:42.389016_39,3,1010,05-4-2019
2020-04-15T19:58:42.389016_40,3,1200,05-4-2019
2020-04-15T19:58:42.389016_41,3,1194,05-4-2019
2020-04-15T19:58:42.389016_42,2,1232,05-4-2019
2020-04-15T19:58:42.389016_43,1,1310,05-4-2019
2020-04-15T19:58:42.389016_44,2,1973,05-4-2019
2020-04-15T19:58:42.389016_45,1,1701,05-4-2019
2020-04-15T19:58:42.389016_46,1,1061,05-4-2019
2020-04-15T19:58:42.389016_47,1,1881,05-4-2019
2020-04-15T19:58:42.389016_48,1,1142,05-4-2019
2020-04-15T19:58:42.397011_49,3,1272,05-5-2019
2020-04-15T19:58:42.397011_50,2,1706,05-5-2019
2020-04-15T19:58:42.397011_51,1,1085,05-5-2019
2020-04-15T19:58:42.397011_52,3,1333,05-5-2019
2020-04-15T19:58:42.397011_53,3,1660,05-5-2019
2020-04-15T19:58:42.397011_54,3,1570,05-5-2019
2020-04-15T19:58:42.397011_55,1,1331,05-5-2019
2020-04-15T19:58:42.397011_56,3,1795,05-5-2019
2020-04-15T19:58:42.397011_57,2,1506,05-5-2019
2020-04-15T19:58:42.397011_58,1,1513,05-5-2019
2020-04-15T19:58:42.397011_59,2,1289,05-5-2019
2020-04-15T19:58:42.397011_60,2,1222,05-5-2019
2020-04-15T19:58:42.397011_61,1,1452,05-5-2019
2020-04-15T19:58:42.397011_62,2,1292,05-5-2019
2020-04-15T19:58:42.397011_63,3,1030,05-5-2019
2020-04-15T19:58:42.397011_64,3,1402,05-5-2019
2020-04-15T19:58:42.397011_65,3,1100,05-5-2019
2020-04-15T19:58:42.397011_66,3,1620,05-5-2019
2020-04-15T19:58:42.397011_67,3,1207,05-5-2019
2020-04-15T19:58:42.397011_68,3,1272,05-5-2019
2020-04-15T19:58:42.397011_69,2,1335,05-5-2019
2020-04-15T19:58:42.397011_70,1,1030,05-5-2019
2020-04-15T19:58:42.397011_71,2,1331,05-5-2019
2020-04-15T19:58:42.398010_72,3,1101,05-6-2019
2020-04-15T19:58:42.398010_73,2,1010,05-6-2019
2020-04-15T19:58:42.398010_74,2,1385,05-6-2019
