2020-04-15T19:58:04.363159_0,2,1540,02-1-2019
2020-04-15T19:58:04.363159_1,1,1298,02-1-2019
2020-04-15T19:58:04.363159_2,2,1992,02-1-2019
2020-04-15T19:58:04.363159_3,2,1346,02-1-2019
2020-04-15T19:58:04.363159_4,1,1335,02-1-2019
2020-04-15T19:58:04.364159_5,3,1475,02-1-2019
2020-04-15T19:58:04.364159_6,1,1632,02-1-2019
2020-04-15T19:58:04.364159_7,2,1413,02-2-2019
2020-04-15T19:58:04.364159_8,2,1795,02-2-2019
2020-04-15T19:58:04.364159_9,3,1513,02-2-2019
2020-04-15T19:58:04.364159_10,2,1540,02-2-2019
2020-04-15T19:58:04.364159_11,2,1923,02-2-2019
2020-04-15T19:58:04.364159_12,3,1292,02-2-2019
2020-04-15T19:58:04.364159_13,1,1967,02-2-2019
2020-04-15T19:58:04.364159_14,3,1625,02-2-2019
2020-04-15T19:58:04.364159_15,1,1898,02-2-2019
2020-04-15T19:58:04.364159_16,3,1997,02-2-2019
2020-04-15T19:58:04.364159_17,1,1487,02-2-2019
2020-04-15T19:58:04.364159_18,2,1335,02-2-2019
2020-04-15T19:58:04.364159_19,2,1898,02-2-2019
2020-04-15T19:58:04.364159_20,1,1589,02-2-2019
2020-04-15T19:58:04.364159_21,2,1595,02-2-2019
2020-04-15T19:58:04.364159_22,2,1413,02-2-2019
2020-04-15T19:58:04.364159_23,2,1792,02-2-2019
2020-04-15T19:58:04.364159_24,3,1636,02-2-2019
2020-04-15T19:58:04.364159_25,1,1250,02-2-2019
2020-04-15T19:58:04.364159_26,1,1761,02-2-2019
2020-04-15T19:58:04.364159_27,3,1595,02-2-2019
2020-04-15T19:58:04.364159_28,2,1675,02-2-2019
2020-04-15T19:58:04.364159_29,3,1881,02-2-2019
2020-04-15T19:58:04.364159_30,3,1200,02-3-2019
2020-04-15T19:58:04.364159_31,3,1310,02-3-2019
2020-04-15T19:58:04.364159_32,3,1372,02-3-2019
2020-04-15T19:58:04.364159_33,3,1511,02-3-2019
2020-04-15T19:58:04.364159_34,1,1101,02-3-2019
2020-04-15T19:58:04.364159_35,1,1413,02-3-2019
2020-04-15T19:58:04.364159_36,2,1422,02-3-2019
2020-04-15T19:58:04.364159_37,2,1232,02-3-2019
2020-04-15T19:58:04.364159_38,3,1013,02-3-2019
2020-04-15T19:58:04.364159_39,3,1460,02-3-2019
2020-04-15T19:58:04.364159_40,2,1010,02-3-2019
2020-04-15T19:58:04.364159_41,3,1207,02-3-2019
2020-04-15T19:58:04.364159_42,3,1706,02-3-2019
2020-04-15T19:58:04.364159_43,3,1289,02-3-2019
